sheet,pair,metric,d,p
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_gini,-0.24891710898185895,0.7874103341984522
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_r_entropy,0.22983847285167253,0.9159203572990057
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_entropy,0.2963885344244971,0.6522591365464796
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_r_ks_vs_uniform,-0.15233902285494172,0.9722828233673801
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_ks_vs_uniform,-0.14576986313844642,0.9712130382182221
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_r_sd_um,0.34677434136804225,0.8373501703467562
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_sd_um,0.40510074018820796,0.6906740914738647
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_r_skew,-0.07407530724319078,0.9975505235630133
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_skew,-0.022657185308416792,0.9999056646061092
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_r_mean_um,-0.0034239703862712885,0.9999991311053541
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_mean_um,-0.06541491735732531,0.9940465705613707
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_r_q25_um,-0.10677887242802037,0.9705988015629983
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_q25_um,-0.1731592224584768,0.8991362847170975
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_r_q50_um,0.0019809345865676575,0.9999999161435787
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_q50_um,-0.028707133846513626,0.9996879515069717
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_r_q75_um,0.1403437712440634,0.9744909092850417
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_q75_um,0.10203466505709746,0.9840063746158565
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_r_20_35um_frac_pct,-0.5355336536144467,0.5749605078556568
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_20_35um_frac_pct,-0.48065219770022094,0.5924015276309207
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_r_35_55um_frac_pct,0.2410765725640334,0.9110014380679924
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_r_35_55um_frac_pct,0.15297892117192582,0.9654927574046734
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_mt_apex_elongation,-0.002298482212874284,0.9999997173370038
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_mt_apex_elongation,0.007552167414579417,0.99998155954243
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_mt_apex_lam_min_um2,-0.01443298768651776,0.9999732904726701
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_mt_apex_lam_min_um2,-0.03395472324128376,0.9993986512779898
TRAK isoform (peroxisome),TRAK1 vs TRAK2,zsum_wedge_frac_pct,0.10427013333278096,0.9923727165712125
TRAK isoform (peroxisome),TRAK1 vs TRAK2,maxip_wedge_frac_pct,0.0597212012677232,0.9985789005121388
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_perinuclear_5um_pct,1.8708005264369585,0.0004740433215464357
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_perinuclear_5um_pct,2.4135574224503724,0.00003324282015215729
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_peripheral_5um_pct,-1.2210261478094744,0.016965459241658265
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_peripheral_5um_pct,-1.4831698625421539,0.0026686569831115836
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_mean_dist_to_nucleus_um,-1.5910223178859506,0.0023198249523086467
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_mean_dist_to_nucleus_um,-2.2117311739221264,0.000019045382412263834
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_y_gini,-1.1191365924180212,0.026725938813467076
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_y_gini,-1.4356351668426885,0.0028785284283208146
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_y_entropy,1.1369645823099974,0.019404625885377058
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_y_entropy,1.1390614947697886,0.023468416042214724
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_y_sd_um,-0.5220206898291655,0.46003585950982484
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_y_sd_um,-0.6403131237051631,0.2826946310928423
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_y_skew,-0.42484049227452736,0.6211774109654065
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_y_skew,-0.9235073306164782,0.07446082773656815
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_y_mean_um,0.5765025842958916,0.3679667982149095
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_y_mean_um,0.6212672105290425,0.30682160594149377
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_gini,-1.155150198585467,0.026940630733143567
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_gini,-1.988432962232284,0.00008394632852315453
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_entropy,0.9941421629670155,0.049561157619806395
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_entropy,1.9321873398080867,0.00025903430231832836
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_ks_vs_uniform,-0.3609323369428132,0.7307757496023106
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_ks_vs_uniform,-0.04526705665618755,0.9991914569236685
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_sd_um,0.07959057570011084,0.9955128512325364
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_sd_um,0.11626660015201734,0.9863067971533671
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_skew,0.7291562410920281,0.18888494083463037
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_skew,1.8039684153597686,0.0005799459550127617
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_mean_um,-0.7597083542008658,0.16298863296040356
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_mean_um,-1.2161797935077205,0.012160191772592643
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_q25_um,-0.580165098290716,0.36508845157513425
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_q25_um,-1.131927445818323,0.022039848675406315
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_q50_um,-0.5905784171653107,0.3486605266672148
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_q50_um,-1.2057129905116937,0.012962439540720183
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_q75_um,-0.9594370611037564,0.06008320281714119
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_q75_um,-1.5020394704964437,0.0018924537091726812
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_20_35um_frac_pct,1.1664955066223897,0.01779309018061015
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_20_35um_frac_pct,2.236016475130322,0.0000307890342148287
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_r_35_55um_frac_pct,-0.6939811891488955,0.22714876622151015
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_r_35_55um_frac_pct,-1.4873189778424591,0.0020251795731025535
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_mt_apex_elongation,-0.15730346330011133,0.9676228065059285
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_mt_apex_elongation,-1.4100298134525409,0.003674115273397782
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_mt_apex_lam_min_um2,-0.6141560973168562,0.316172647589538
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_mt_apex_lam_min_um2,-0.35881793598617895,0.7309724435164325
TRAK isoform (60mer),no TRAK vs TRAK1,zsum_wedge_frac_pct,0.662397253513059,0.2623504531787886
TRAK isoform (60mer),no TRAK vs TRAK1,maxip_wedge_frac_pct,0.6259955879236518,0.30203877234521237
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_perinuclear_5um_pct,-0.12968622905878507,0.9755750871172387
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_perinuclear_5um_pct,-0.7055048027094809,0.1118370521625267
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_peripheral_5um_pct,0.08290866879046878,0.9903583750120416
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_peripheral_5um_pct,1.1769683943621694,0.008770432295336028
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_mean_dist_to_nucleus_um,0.06329632705155905,0.9973399127613989
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_mean_dist_to_nucleus_um,0.16351248454773593,0.9396012617150702
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_y_gini,-1.428269457414481,0.0008893732192756243
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_y_gini,-2.4347591442655943,1.5687243981599153e-7
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_y_entropy,1.5171362095843597,0.00010328428106620713
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_y_entropy,1.9951089945158684,1.6406553665637702e-6
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_y_sd_um,0.5837375652526184,0.28402388194380734
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_y_sd_um,1.0522444372544486,0.01011778485736825
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_y_skew,0.08913827431184874,0.9881057834500955
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_y_skew,0.24297209688561758,0.7977859939678036
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_y_mean_um,-0.45655447490257545,0.41806273682509454
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_y_mean_um,-0.29537460427749007,0.7662758525531913
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_gini,-1.0825422477501,0.02338227391800418
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_gini,-2.566331271631479,1.7793621465145293e-8
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_entropy,1.167519022433884,0.00924446645222221
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_entropy,1.919802138727717,3.973468362339361e-6
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_ks_vs_uniform,-0.8959313279857468,0.03918189666716965
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_ks_vs_uniform,-1.4236131209765057,0.0002566297832493625
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_sd_um,0.7055089288899755,0.11071745086353602
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_sd_um,1.6911068915123526,0.00003355139402017038
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_skew,-1.152326248253428,0.0025346644335442203
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_skew,-1.682511546367878,0.000022159010340416785
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_mean_um,0.4601881130154773,0.5198911600025812
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_mean_um,0.5273776135566777,0.3274324196459406
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_q25_um,0.4017808272845073,0.6279269138714102
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_q25_um,-0.17548513682875108,0.9442123877923541
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_q50_um,0.32036056796980356,0.7844287248544184
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_q50_um,0.9291835078433235,0.03217999459460186
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_q75_um,0.6700960100603471,0.20109346312866483
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_q75_um,1.0987967357417041,0.0046796290674452345
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_20_35um_frac_pct,-0.802071323086755,0.06903719756987381
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_20_35um_frac_pct,-1.2948663218147696,0.0007484403062190115
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_r_35_55um_frac_pct,0.6240890825137788,0.22696688332901283
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_r_35_55um_frac_pct,0.9190700800621917,0.021225431128684247
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_mt_apex_elongation,-0.9796545655882664,0.008616187291082156
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_mt_apex_elongation,-0.9878715232972837,0.007977521930394582
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_mt_apex_lam_min_um2,0.4550311067836291,0.4325934805166768
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_mt_apex_lam_min_um2,0.8479840640561508,0.030656861912010003
TRAK isoform (60mer),no TRAK vs TRAK2,zsum_wedge_frac_pct,-0.10327602749134865,0.9890037844799157
TRAK isoform (60mer),no TRAK vs TRAK2,maxip_wedge_frac_pct,-0.014342231768757534,0.9999583502967994
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_perinuclear_5um_pct,-1.7020769534284235,0.00002028538517739875
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_perinuclear_5um_pct,-2.3334793680819907,1.4842725182262484e-7
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_peripheral_5um_pct,1.353652629142779,0.015443951199941908
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_peripheral_5um_pct,2.3518240281791023,0.00004654896994860103
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_mean_dist_to_nucleus_um,1.6150764787497707,0.00004826182789585687
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_mean_dist_to_nucleus_um,1.784366872695167,0.000023728085655982945
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_y_gini,-0.5927031838184281,0.20870365150609638
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_y_gini,-0.8140413002356117,0.08813541359743948
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_y_entropy,0.7957642219152941,0.051637815070849635
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_y_entropy,0.5820659760098525,0.310662112705266
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_y_sd_um,1.060888348259221,0.015205803949417285
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_y_sd_um,1.41209685787157,0.002778980086790006
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_y_skew,0.3239629899934931,0.671516912674718
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_y_skew,0.7835265366887002,0.07113565082876316
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_y_mean_um,-0.8679355852493091,0.08480892107664262
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_y_mean_um,-0.8239757316245405,0.09431961318041404
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_gini,-0.09476124304647775,0.9877997149317937
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_gini,-0.6053389198038438,0.25087601784806823
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_entropy,0.23222106083871769,0.8766442143407708
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_entropy,0.6593994208368068,0.1421513206799817
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_ks_vs_uniform,-0.5130517518531332,0.3862305657722239
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_ks_vs_uniform,-1.3705469106114068,0.00047908287567166585
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_sd_um,0.5093887400160879,0.42307769937939943
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_sd_um,1.245581377334762,0.006146923609721022
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_skew,-1.5463046272772103,0.00030420088980698257
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_skew,-2.7456405830785187,9.109894860692691e-8
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_mean_um,1.2058923142854097,0.011919408356619976
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_mean_um,1.5634097742469202,0.0006730176156252154
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_q25_um,0.9610199253470028,0.054691390003234974
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_q25_um,1.0866362184812433,0.037297443639692784
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_q50_um,0.9040173270354994,0.09349162267547428
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_q50_um,1.9253924830087163,0.00008827577053815983
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_q75_um,1.6531709354461988,0.00011661213076119559
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_q75_um,2.080756854714567,7.72465708953618e-7
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_20_35um_frac_pct,-1.7819003760688499,0.000015296272038001213
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_20_35um_frac_pct,-2.499190983623843,4.031791278613639e-8
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_r_35_55um_frac_pct,1.2511283746857478,0.0036541372892553436
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_r_35_55um_frac_pct,1.9757716157500487,4.152128479706363e-6
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_mt_apex_elongation,-0.8940022518335676,0.02073899028081072
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_mt_apex_elongation,-0.4746701314593263,0.3380636532665102
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_mt_apex_lam_min_um2,0.9213149389444711,0.04363864562215014
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_mt_apex_lam_min_um2,1.0364867836885574,0.00979462248317986
TRAK isoform (60mer),TRAK1 vs TRAK2,zsum_wedge_frac_pct,-0.7933975511704521,0.1074693894709432
TRAK isoform (60mer),TRAK1 vs TRAK2,maxip_wedge_frac_pct,-0.6387179519155568,0.30795476878821715
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_perinuclear_5um_pct,-0.7518876573526846,0.031906853309362826
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_perinuclear_5um_pct,-1.0019188312112235,0.0043442932121583455
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_peripheral_5um_pct,0.9989369677329122,0.0023358339138140893
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_peripheral_5um_pct,1.345414703420008,0.0002563230336372069
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_mean_dist_to_nucleus_um,0.713623754137254,0.0239917060089041
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_mean_dist_to_nucleus_um,0.9796390540009587,0.0019444958279232205
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_y_gini,-1.5919520653550443,0.0014942955535384161
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_y_gini,-1.762535381434888,0.0019530697048557588
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_y_entropy,1.6981935211083987,0.002242041435040143
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_y_entropy,1.7994768435865311,0.004722509609235259
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_y_sd_um,1.5914942172404776,0.0007433892742675363
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_y_sd_um,1.4719063601205886,0.004376464911270306
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_y_skew,0.5396353242803043,0.08179894692756762
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_y_skew,0.621658890908231,0.05301877622810114
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_y_mean_um,-0.635450485162917,0.06137423320051294
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_y_mean_um,-0.7285726628073889,0.03102446722591401
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_gini,-1.5878200674967065,0.001998021063959743
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_gini,-1.8358618914670686,0.001920314446404947
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_entropy,1.6977941290028455,0.0024594332084417747
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_entropy,1.8597538012846961,0.0040505842626793465
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_ks_vs_uniform,-1.6604504122505899,0.0008706297654677009
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_ks_vs_uniform,-2.0724627617951104,0.0004451675904343366
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_sd_um,1.6253737157137773,0.0012684680925754144
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_sd_um,1.5663473242430748,0.003986142509550761
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_skew,-0.6991999757497429,0.028248027100978068
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_skew,-0.843394674110374,0.017310478090143744
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_mean_um,0.7099823766910068,0.032089621056794804
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_mean_um,0.8798246499963868,0.009500939388767615
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_q25_um,0.3313674665163354,0.3491552619966337
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_q25_um,0.31265584013597014,0.3444294846881014
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_q50_um,0.7582146428968196,0.03058704473690721
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_q50_um,1.0130156893470994,0.003999471630999785
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_q75_um,1.1131284560898211,0.005523134913703931
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_q75_um,1.5696945057374003,0.0004989551355688571
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_20_35um_frac_pct,-0.7179034508803499,0.07830946993960997
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_20_35um_frac_pct,-1.2405943804966555,0.007288723151014143
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_r_35_55um_frac_pct,0.8668343233712199,0.0290907403663494
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_r_35_55um_frac_pct,1.253098564447869,0.003919394457570502
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_mt_apex_elongation,-0.5443036113490862,0.12851280036991186
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_mt_apex_elongation,-0.5403560782114978,0.14241242754197303
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_mt_apex_lam_min_um2,0.8830241235195954,0.01724939699887107
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_mt_apex_lam_min_um2,1.0501829542186831,0.003986241023437254
TRAK1 helix muts,T1 wt vs T1 mDRH,zsum_wedge_frac_pct,-0.2468862650135748,0.7249757137718478
TRAK1 helix muts,T1 wt vs T1 mDRH,maxip_wedge_frac_pct,-0.30752581639004256,0.4946916763971201
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_perinuclear_5um_pct,0.05986622089101929,0.9732238065623748
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_perinuclear_5um_pct,-0.013988644991369637,0.9980538787003223
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_peripheral_5um_pct,-0.20799564764794445,0.8931865758847621
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_peripheral_5um_pct,-0.12158043201689706,0.9627988808551826
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_mean_dist_to_nucleus_um,-0.05156758452736229,0.976409859238754
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_mean_dist_to_nucleus_um,0.051787939086106745,0.9737302228360141
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_y_gini,1.19272148884461,0.017178642672825872
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_y_gini,0.8808189364274729,0.07922526659939733
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_y_entropy,-1.2199466122253404,0.019805005388537245
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_y_entropy,-0.9240562150222285,0.09225449644014339
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_y_sd_um,-0.977463206516946,0.02724181161531669
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_y_sd_um,-0.5332285888479549,0.3407299628483643
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_y_skew,-0.030592276279191286,0.9899482271165985
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_y_skew,-0.041179672898270625,0.9806248440748626
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_y_mean_um,-0.21871768047133971,0.6369118437889125
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_y_mean_um,-0.19715445085826042,0.7110251600788429
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_gini,1.2594384329233763,0.019232175877277546
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_gini,0.9827350671207211,0.05988584132148167
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_entropy,-1.2659060729871405,0.018158599223826233
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_entropy,-0.9986023493682886,0.06873045502563258
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_ks_vs_uniform,0.4031961744714952,0.4011257728959893
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_ks_vs_uniform,0.3114057919010138,0.6090771224752558
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_sd_um,-1.0549138498973334,0.03426519796139471
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_sd_um,-0.6174952717606282,0.2647132780921051
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_skew,0.19524721266095543,0.6864507763029715
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_skew,0.21292313788647874,0.6631909403803558
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_mean_um,0.16973212997212372,0.7418151582804797
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_mean_um,0.1613607576788425,0.7680102897482761
