sheet,condition,plate,well,cell_idx,raw_perinuclear_1um,raw_peripheral_1um,den_perinuclear_1um,den_peripheral_1um,raw_perinuclear_2um,raw_peripheral_2um,den_perinuclear_2um,den_peripheral_2um,raw_perinuclear_3um,raw_peripheral_3um,den_perinuclear_3um,den_peripheral_3um,raw_perinuclear_4um,raw_peripheral_4um,den_perinuclear_4um,den_peripheral_4um,raw_perinuclear_5um,raw_peripheral_5um,den_perinuclear_5um,den_peripheral_5um,raw_perinuclear_bin_0_1,raw_perinuclear_bin_1_2,raw_perinuclear_bin_2_3,raw_perinuclear_bin_3_4,raw_perinuclear_bin_4_5,raw_peripheral_bin_0_1,raw_peripheral_bin_1_2,raw_peripheral_bin_2_3,raw_peripheral_bin_3_4,raw_peripheral_bin_4_5,den_perinuclear_bin_0_1,den_perinuclear_bin_1_2,den_perinuclear_bin_2_3,den_perinuclear_bin_3_4,den_perinuclear_bin_4_5,den_peripheral_bin_0_1,den_peripheral_bin_1_2,den_peripheral_bin_2_3,den_peripheral_bin_3_4,den_peripheral_bin_4_5,raw_midcyto_pct,raw_peri_over_nuc,raw_peri_minus_nuc,raw_log2_peri_over_nuc,raw_peripheral_share_pct,raw_polarization_angle_deg,raw_perinuclear_concentration,raw_peripheral_concentration,raw_perinuclear_inner_outer_ratio,den_midcyto_pct,den_peri_over_nuc,den_peri_minus_nuc,den_log2_peri_over_nuc,den_peripheral_share_pct,den_polarization_angle_deg,den_perinuclear_concentration,den_peripheral_concentration,den_perinuclear_inner_outer_ratio
TRAK isoform (mito),no TRAK,250710_patterned_plate_9_good,C02,3,,,,,,,,,,,,,,,,,65.58613514251822,1.3390766136943637,64.1901671746911,2.8399901509684353,,,,,,,,,,,,,,,,,,,,,33.07478824378742,0.020417068497238667,-64.24705852882386,-5.613025470601066,2.0008552510109174,1.1696493476003376,,,,32.96984267434047,0.04424338299657744,-61.350177023722665,-4.497909058283014,4.2368842088916026,2.5333070156836914,,,
TRAK isoform (mito),no TRAK,250710_patterned_plate_9_good,C02,4,,,,,,,,,,,,,,,,,73.48132201670985,3.6130850699872443,62.607048960909225,9.307419833076134,,,,,,,,,,,,,,,,,,,,,22.905592913302904,0.04917011521807472,-69.8682369467226,-4.345694845318092,4.686572225501723,2.814972954001829,,,,28.085531206014643,0.14866408794860886,-53.29962912783309,-2.7497399570845524,12.942346636265698,8.455893157891435,,,
TRAK isoform (mito),no TRAK,250710_patterned_plate_9_good,C02,5,,,,,,,,,,,,,,,,,71.69362696466747,2.0103566555593795,62.541409403971215,8.093579296385668,,,,,,,,,,,,,,,,,,,,,26.296016379773146,0.0280409394899507,-69.6832703091081,-5.1556241731694,2.7276092237983103,1.6062065909018002,,,,29.365011299643115,0.12941152707285064,-54.447830107585546,-2.949806793504342,11.458314703786725,7.373752970226254,,,
TRAK isoform (mito),no TRAK,250710_patterned_plate_9_good,C02,6,,,,,,,,,,,,,,,,,59.417021896254866,0.09703218991124397,54.11483379305787,2.9891765195044613,,,,,,,,,,,,,,,,,,,,,40.48594591383389,0.001633070571578529,-59.31998970634362,-9.243429310160264,0.16304080002536486,0.09356796821911312,,,,42.89598968743767,0.055237655000109985,-51.12565727355341,-4.1777482161938675,5.2346175042535075,3.161671484809865,,,
TRAK isoform (mito),no TRAK,250710_patterned_plate_9_good,C02,7,,,,,,,,,,,,,,,,,57.45713463606078,1.8661052910002272,53.17187017385051,7.284328091417616,,,,,,,,,,,,,,,,,,,,,40.676760072939,0.032478217070653556,-55.591029345060555,-4.943635964542042,3.145656395812469,1.8602108765511327,,,,39.54380173473188,0.13699589778324167,-45.887542082432894,-2.867624492573989,12.04893509733302,7.800727589749107,,,
TRAK isoform (mito),no TRAK,250731_patterned_plate_11_good,D06,0,17.329274489999328,0.0008545761403354072,19.701389915174598,0.5364667053434578,28.39186219544097,0.12396313573912204,29.28840327175645,1.2607367513664183,39.67107888354485,0.41476340780943444,39.46918942647509,2.473733856857942,51.62431753720911,0.6658475667184365,49.46984852264561,3.543013852261206,63.94290877807426,1.1152298047624325,59.65524604713135,5.0423883115967305,17.329274489999328,11.062587705441643,11.27921668810388,11.953238653664258,12.318591240865153,0.0008545761403354072,0.12310855959878664,0.2908002720703124,0.25108415890900204,0.449382238043996,19.701389915174598,9.587013356581853,10.18078615471864,10.000659096170523,10.185397524485737,0.5364667053434578,0.7242700460229605,1.2129971054915238,1.0692799954032637,1.4993744593355247,34.9418614171633,0.017441023970548534,-62.827678973311826,-5.840100957281442,1.7142049081611823,0.9991957572243051,0.2710116699550341,0.0007662780674617747,1.4067578142462587,35.30236564127192,0.08452548008147356,-54.61285773553462,-3.5642079831024263,7.7937754007516435,4.8314688756003035,0.3302541053854513,0.10639139076284031,1.9342779568375312
TRAK isoform (mito),no TRAK,250731_patterned_plate_11_good,D06,1,23.91088672438604,0.13534952865697208,23.406561476532655,0.5942411028056521,36.57758678728837,0.257629578429882,34.693951754665925,1.2776653437306107,48.42010677766558,0.2878579786846898,45.04119911690231,1.7588932223865972,59.24619252199227,0.35637293476188725,54.72672680875852,2.323422208039471,68.37015844644037,0.7318832193022199,62.969723270607915,3.480382165139293,23.91088672438604,12.66670006290233,11.842519990377212,10.82608574432669,9.1239659244481,0.13534952865697208,0.1222800497729099,0.03022840025480783,0.06851495607719743,0.37551028454033264,23.406561476532655,11.28739027813327,10.347247362236388,9.685527691856208,8.242996461849394,0.5942411028056521,0.6834242409249586,0.4812278786559865,0.5645289856528737,1.1569599570998221,30.89795833425741,0.010704717319981872,-67.63827522713815,-6.543660728032978,1.0591340019038256,0.6133116973700099,0.34972694619053074,0.18493323101611975,2.62066813047767,33.549894564252796,0.05527072352100591,-59.489341105468625,-4.176949139758247,5.237587122344317,3.1635604045717023,0.371711360006664,0.17074018726651216,2.8395695160157333
TRAK isoform (mito),no TRAK,250731_patterned_plate_11_good,D06,2,24.17196831128828,0.9863551594677259,23.625191195883342,2.543578097852821,35.329763258304,1.9311494820759703,32.48113376019097,4.9597412912464724,46.35174793297465,2.5255302274245586,41.011034540120214,6.977342443655815,56.98073065246875,3.7234056242636724,49.43077664617276,9.39122176727882,64.30050387969654,5.088747259871671,55.80467077262655,12.070661948584178,24.17196831128828,11.15779494701572,11.021984674670648,10.628982719494104,7.319773227227785,0.9863551594677259,0.9447943226082444,0.5943807453485883,1.1978753968391138,1.365341635607999,23.625191195883342,8.855942564307629,8.529900779929243,8.419742106052546,6.373894126453791,2.543578097852821,2.4161631933936514,2.017601152409343,2.4138793236230045,2.679440181305358,30.610748860431794,0.07914008371245981,-59.21175661982486,-3.6591865559164676,7.333624698676927,4.524961671158276,0.37592191122074353,0.19383064414536658,3.3022837672172853,32.124667278789275,0.2163020009122392,-43.73400882404238,-2.2087874202945676,17.783576837825674,12.205164229170101,0.4233550860235283,0.21072399413359802,3.706555321357527
TRAK isoform (mito),no TRAK,250731_patterned_plate_11_good,D06,3,50.98245556585878,0.022376500875005496,42.070380991028614,0.5070060029078757,72.46059128066193,0.23086683865584634,58.00076991373615,1.4799260373564627,85.27258345899759,0.6055827385295157,69.37415718266676,2.8263850221246787,92.17424313588218,0.9785199554126647,77.30868367815363,3.9785272779019727,94.14564434329355,1.4033482634345993,81.85042654268345,5.183752275365609,50.98245556585878,21.47813571480315,12.811992178335657,6.9016596768845915,1.9714012074113754,0.022376500875005496,0.20849033778084083,0.3747158998736694,0.37293721688314896,0.4248283080219346,42.070380991028614,15.930388922707536,11.373387268930614,7.934526495486864,4.541742864529823,0.5070060029078757,0.972920034448587,1.346458984768216,1.152142255777294,1.205224997463636,4.451007393271846,0.014906141151921069,-92.74229607985896,-6.066937015810546,1.4687211504112647,0.8539957299416656,0.5415275015742029,0.01594508037819169,25.86102481236797,12.96582118195094,0.06333201296879067,-76.66667426731784,-3.9806605962265635,5.955996076142729,3.623817246580871,0.5139909804694263,0.09780675770705302,9.26304774106159
TRAK isoform (mito),no TRAK,250731_patterned_plate_11_good,D06,4,24.897742906605053,0.003799196741296873,31.30900608455585,0.12863737678897996,35.85511279143455,0.00794066477680586,41.62319960346095,0.23660306244059742,49.42136649988546,0.0507764333503488,52.29255566846756,0.6452132121538022,60.68616828154464,0.45136390371792706,61.61054614798802,1.7816247384685773,68.56642628115868,0.6330526626569354,69.20468034502736,2.764685245782096,24.897742906605053,10.957369884829497,13.566253708450908,11.26480178165918,7.880257999614045,0.003799196741296873,0.004141468035508986,0.042835768573542946,0.40058747036757825,0.18168875893900832,31.30900608455585,10.314193518905096,10.66935606500661,9.31799047952046,7.594134197039338,0.12863737678897996,0.10796568565161746,0.4086101497132048,1.1364115263147752,0.9830605073135188,30.80052105618438,0.009232691522405604,-67.93337361850175,-6.756776888991423,0.9148228748395268,0.5289792276014146,0.3631185735734278,0.0060013912892336214,3.1595085978993294,28.030634409190547,0.03994939694769937,-66.43999509924527,-4.645181575725377,3.8414750818600156,2.287715326999455,0.4524116855682163,0.04652876016852372,4.122788097771467
